Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000111674,ENO2,8.127445268897937,2.1800654685522106e-12,5.156446323756981e-10
ENSG00000166313,APBB1,8.030672912891163,2.311773723372209e-12,5.425910757502525e-10
ENSG00000103647,CORO2B,8.05372470187191,2.385148925440886e-12,5.555394199469642e-10
ENSG00000143995,MEIS1,8.020412237911842,2.4404894488958467e-12,5.641228338235612e-10
ENSG00000266964,FXYD1,8.018454937598817,2.4710258703646724e-12,5.659512431534229e-10
ENSG00000009413,REV3L,8.024008782178267,2.485496413953811e-12,5.659512431534229e-10
ENSG00000168060,NAALADL1,8.100356840032958,2.601438331192044e-12,5.879636026765308e-10
ENSG00000153814,JAZF1,8.005116465460985,2.6232716909065492e-12,5.885387193598576e-10
ENSG00000172260,NEGR1,8.000853394595815,2.8180186116435354e-12,6.276159407187412e-10
ENSG00000160310,PRMT2,7.99146649545597,2.87967894537357e-12,6.331350205542231e-10
ENSG00000115935,WIPF1,7.98757976415186,2.8843002050680716e-12,6.331350205542231e-10
ENSG00000010295,IFFO1,8.008742570468199,3.240306634781324e-12,7.062016860031982e-10
ENSG00000142686,C1orf216,7.941391501442987,3.678680585600286e-12,7.960560427506094e-10
ENSG00000116584,ARHGEF2,8.025465448032262,3.713873017619656e-12,7.980119261521898e-10
ENSG00000011028,MRC2,7.96012426056293,3.869972825970018e-12,8.257385375244557e-10
ENSG00000115317,HTRA2,7.9426862504305955,3.965174463356548e-12,8.401764112912153e-10
ENSG00000170801,HTRA3,7.912947469694751,4.110019323199824e-12,8.648614454446416e-10
ENSG00000134247,PTGFRN,7.9193708475815425,4.253013526291372e-12,8.888215665356325e-10
ENSG00000114353,GNAI2,7.900785378887962,4.372595558660033e-12,9.075961611281288e-10
ENSG00000225439,BOLA3-DT,7.896559118067642,4.571316713799553e-12,9.424325376449456e-10
ENSG00000119242,CCDC92,7.932781964792438,4.7125197169758905e-12,9.650228295595193e-10
ENSG00000135835,KIAA1614,7.8704271730033915,5.180188575836468e-12,1.0537194255061487e-09
ENSG00000170456,DENND5B,7.878055471546467,5.228169556671845e-12,1.0564364868421944e-09
ENSG00000044459,CNTLN,7.8752804896385085,5.5295356298509686e-12,1.1099815206448209e-09
ENSG00000157827,FMNL2,7.85032127560346,5.5740141702489924e-12,1.111596865115276e-09
ENSG00000204856,FAM216A,7.934541147115518,5.653025715357787e-12,1.1200332508246545e-09
ENSG00000131378,RFTN1,7.9471972009927105,5.9805220820480344e-12,1.1772754178545139e-09
ENSG00000163531,NFASC,7.83399969999464,6.0553853326190554e-12,1.1843712645440552e-09
ENSG00000136205,TNS3,7.835626227176692,6.172885115556139e-12,1.1920700673787907e-09
ENSG00000159433,STARD9,7.8463706020341375,6.164357441478235e-12,1.1920700673787907e-09
ENSG00000143702,CEP170,7.830403402867742,6.260435102996371e-12,1.2013735588844356e-09
ENSG00000183853,KIRREL1,7.84454597247793,6.403625847310739e-12,1.221171449082158e-09
ENSG00000186063,AIDA,7.870892797094155,6.642412925750641e-12,1.2525554104673822e-09
ENSG00000147100,SLC16A2,7.823217435023179,6.6503007503839775e-12,1.2525554104673822e-09
ENSG00000173068,BNC2,7.807084011027762,7.276211269384508e-12,1.3620353266960742e-09
ENSG00000134369,NAV1,7.856780866538621,7.52012547793219e-12,1.3991101742845547e-09
ENSG00000204131,NHSL2,7.78478822861446,7.740738041282038e-12,1.431426661306652e-09
ENSG00000162687,KCNT2,7.781033492425633,8.029162025840868e-12,1.4758180224846781e-09
ENSG00000106701,FSD1L,7.837621229006549,8.090575845585937e-12,1.4782014982066954e-09
ENSG00000091986,CCDC80,7.770343233489228,8.253888680094868e-12,1.499063401232468e-09
ENSG00000139329,LUM,7.762052645208218,9.540009718319024e-12,1.7223951273689351e-09
ENSG00000154864,PIEZO2,7.942117050321569,9.938902552334323e-12,1.7838576157460285e-09
ENSG00000188070,ZFTA,7.726168434674539,1.024118036683528e-11,1.827361961127942e-09
