Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000073712,FERMT2,18.407941576542676,4.077687516739374e-54,1.7209280504469594e-51
ENSG00000112964,GHR,18.129035625146948,4.430627047712528e-54,1.8481381870068782e-51
ENSG00000130224,LRCH2,18.100281158458337,4.505790013661605e-54,1.857887415633135e-51
ENSG00000120820,GLT8D2,18.052083486314675,4.6455216971355746e-54,1.8937363618334597e-51
ENSG00000130176,CNN1,18.715869978428564,4.9398044072688744e-54,1.9910741966511948e-51
ENSG00000164106,SCRG1,18.07024539485752,5.646072988818225e-54,2.2504619591986245e-51
ENSG00000140092,FBLN5,18.007141403662065,7.469318009907199e-54,2.935085572414947e-51
ENSG00000154330,PGM5,18.44382320600493,7.527328984533636e-54,2.935085572414947e-51
ENSG00000133392,MYH11,18.725609800246403,8.384065612851781e-54,3.233995545482064e-51
ENSG00000118729,CASQ2,18.011455680880786,8.833656066186523e-54,3.3711674900245653e-51
ENSG00000049323,LTBP1,17.954609073432014,1.2447934699422642e-53,4.700471173393563e-51
ENSG00000061918,GUCY1B1,17.98600920937235,1.3338746209632799e-53,4.984383778939139e-51
ENSG00000148516,ZEB1,18.24294458948803,1.4939674747742338e-53,5.525061363152174e-51
ENSG00000215386,MIR99AHG,18.5613289500383,2.060449612434657e-53,7.542296831313107e-51
ENSG00000087258,GNAO1,18.07750234297302,3.0251421872331677e-53,1.0961709664910649e-50
ENSG00000005243,COPZ2,17.871308350015504,3.6113506737493947e-53,1.2954998271941202e-50
ENSG00000123096,SSPN,17.936253064881484,3.7105360623703004e-53,1.3179015857961365e-50
ENSG00000133083,DCLK1,17.805992142350924,6.86792801416724e-53,2.4154233495315823e-50
ENSG00000149575,SCN2B,17.914322940649747,1.2445556672050914e-52,4.33455781064546e-50
ENSG00000138061,CYP1B1,17.76837825720355,1.3567045016007402e-52,4.679717364031091e-50
ENSG00000170624,SGCD,17.739702020975766,1.4470830602700275e-52,4.943924821053971e-50
