Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000115392,FANCL,5.932673927600227,5.072895001594198e-08,7.0336387301920295e-06
ENSG00000101974,ATP11C,5.9739603270633,5.181098072173965e-08,7.150861658882661e-06
ENSG00000186470,BTN3A2,5.9531709741161,5.264016211134731e-08,7.232279727170835e-06
ENSG00000198416,ZNF658B,5.922421922703344,5.3614769964886004e-08,7.2670853675275535e-06
ENSG00000131171,SH3BGRL,5.969091431619289,5.339006418555378e-08,7.2670853675275535e-06
ENSG00000032219,ARID4A,5.946670263788196,5.331752321636801e-08,7.2670853675275535e-06
ENSG00000185261,KIAA0825,5.958114513481223,5.4093554266992446e-08,7.299248978902293e-06
ENSG00000038427,VCAN,5.927135487902934,5.481203420538671e-08,7.363326870631194e-06
ENSG00000108963,DPH1,5.966164166070103,5.542923891716777e-08,7.380635134406665e-06
ENSG00000081665,ZNF506,5.891018577200253,5.526451206576809e-08,7.380635134406665e-06
ENSG00000175745,NR2F1,5.87916868279869,5.591614260326571e-08,7.412812834764514e-06
ENSG00000104327,CALB1,5.902223242675772,5.74874003700916e-08,7.45757151753815e-06
ENSG00000198342,ZNF442,5.916110613932271,5.718657876763212e-08,7.45757151753815e-06
ENSG00000135205,CCDC146,5.877412615994127,5.728676471310884e-08,7.45757151753815e-06
ENSG00000171872,KLF17,5.892028205861943,5.7020523187900874e-08,7.45757151753815e-06
ENSG00000114646,CSPG5,5.90018313956008,5.684122929716641e-08,7.45757151753815e-06
ENSG00000115318,LOXL3,5.892482538273392,5.828059961581674e-08,7.464361881303715e-06
ENSG00000245498,MSANTD2-AS1,6.071658072315173,5.778830061082951e-08,7.464361881303715e-06
ENSG00000136044,APPL2,5.99994591436899,5.825953657745028e-08,7.464361881303715e-06
ENSG00000105810,CDK6,5.9314225817805495,6.06324575943618e-08,7.732812925093587e-06
ENSG00000165959,CLMN,5.904163938176289,6.132237240548632e-08,7.787941295496762e-06
ENSG00000137441,FGFBP2,5.875585275266665,6.173992888720763e-08,7.808163558764592e-06
ENSG00000182179,UBA7,5.85942931240777,6.228105662994579e-08,7.843780073736423e-06
ENSG00000188906,LRRK2,5.904550626330773,6.280142618523295e-08,7.843950032540708e-06
ENSG00000197857,ZNF44,5.954171518615297,6.276969899271322e-08,7.843950032540708e-06
ENSG00000121067,SPOP,5.920460399995056,6.363740947421332e-08,7.901199802903836e-06
ENSG00000118432,CNR1,5.852255821739473,6.402245440321477e-08,7.901199802903836e-06
ENSG00000213995,NAXD,5.938844567828371,6.404400025512603e-08,7.901199802903836e-06
ENSG00000276545,PCDHGB9P,6.075465725519445,6.49041189441691e-08,7.958372800129048e-06
ENSG00000088451,TGDS,5.909408593697379,6.503401315529262e-08,7.958372800129048e-06
ENSG00000214046,SMIM7,5.8569330650676745,6.57141698575661e-08,8.00917942788223e-06
ENSG00000196782,MAML3,5.960612078091698,6.636339926888504e-08,8.05582372008562e-06
ENSG00000198947,DMD,5.842618978417567,6.765245187912962e-08,8.179452041994286e-06
ENSG00000168734,PKIG,5.8356017864074,6.937188858200935e-08,8.353923124620775e-06
ENSG00000171819,ANGPTL7,5.846636574116215,6.971633349196303e-08,8.362086889397121e-06
ENSG00000113580,NR3C1,5.868476987107216,7.014075634691748e-08,8.379741112023429e-06
ENSG00000249437,NAIP,5.8568278271815135,7.167134293729456e-08,8.528889809538052e-06
ENSG00000184351,KRTAP19-1,-5.824974498265441,7.256216190351298e-08,8.53410080037192e-06
ENSG00000130150,MOSPD2,5.867742997187898,7.254029555345805e-08,8.53410080037192e-06
